dose,uf,sexo,idade,count
2a Dose,CE,F,113,9
2a Dose,CE,F,114,7
2a Dose,CE,F,115,1
2a Dose,CE,F,116,3
2a Dose,CE,F,119,1
2a Dose,CE,F,121,119
2a Dose,CE,I,81,1
2a Dose,CE,M,0,1
2a Dose,CE,M,1,2
2a Dose,CE,M,3,1
2a Dose,CE,M,8,1
2a Dose,CE,M,10,1
2a Dose,CE,M,11,1
2a Dose,CE,M,12,1
2a Dose,CE,M,15,2
2a Dose,CE,M,16,2
2a Dose,CE,M,17,12
2a Dose,CE,M,18,427
2a Dose,CE,M,19,711
2a Dose,CE,M,20,868
2a Dose,CE,M,21,1118
2a Dose,CE,M,22,1250
2a Dose,CE,M,23,1681
2a Dose,CE,M,24,1788
2a Dose,CE,M,25,2098
2a Dose,CE,M,26,2037
2a Dose,CE,M,27,2029
2a Dose,CE,M,28,2117
2a Dose,CE,M,29,1977
2a Dose,CE,M,30,1910
2a Dose,CE,M,31,2136
2a Dose,CE,M,32,2133
2a Dose,CE,M,33,2183
2a Dose,CE,M,34,2348
2a Dose,CE,M,35,2324
2a Dose,CE,M,36,2221
2a Dose,CE,M,37,2197
2a Dose,CE,M,38,2336
2a Dose,CE,M,39,2227
2a Dose,CE,M,40,2190
2a Dose,CE,M,41,2014
2a Dose,CE,M,42,1967
2a Dose,CE,M,43,1787
2a Dose,CE,M,44,1541
2a Dose,CE,M,45,1595
2a Dose,CE,M,46,1516
2a Dose,CE,M,47,1410
2a Dose,CE,M,48,1423
2a Dose,CE,M,49,1349
2a Dose,CE,M,50,1306
2a Dose,CE,M,51,1160
2a Dose,CE,M,52,1090
2a Dose,CE,M,53,1175
2a Dose,CE,M,54,1118
2a Dose,CE,M,55,1070
2a Dose,CE,M,56,1126
2a Dose,CE,M,57,1040
2a Dose,CE,M,58,924
2a Dose,CE,M,59,893
2a Dose,CE,M,60,1802
2a Dose,CE,M,61,1946
2a Dose,CE,M,62,5425
2a Dose,CE,M,63,7754
2a Dose,CE,M,64,8179
2a Dose,CE,M,65,12860
2a Dose,CE,M,66,12212
2a Dose,CE,M,67,13392
2a Dose,CE,M,68,13868
2a Dose,CE,M,69,14791
2a Dose,CE,M,70,16056
2a Dose,CE,M,71,15440
2a Dose,CE,M,72,14389
2a Dose,CE,M,73,14060
2a Dose,CE,M,74,12483
2a Dose,CE,M,75,12487
2a Dose,CE,M,76,10929
2a Dose,CE,M,77,10352
2a Dose,CE,M,78,10183
2a Dose,CE,M,79,9056
2a Dose,CE,M,80,8532
2a Dose,CE,M,81,8399
2a Dose,CE,M,82,6980
2a Dose,CE,M,83,5828
2a Dose,CE,M,84,5518
2a Dose,CE,M,85,4885
2a Dose,CE,M,86,3905
2a Dose,CE,M,87,2908
2a Dose,CE,M,88,2465
2a Dose,CE,M,89,2463
2a Dose,CE,M,90,1972
2a Dose,CE,M,91,1725
2a Dose,CE,M,92,1376
2a Dose,CE,M,93,1130
2a Dose,CE,M,94,894
2a Dose,CE,M,95,685
2a Dose,CE,M,96,574
2a Dose,CE,M,97,400
2a Dose,CE,M,98,278
2a Dose,CE,M,99,185
2a Dose,CE,M,100,117
2a Dose,CE,M,101,91
2a Dose,CE,M,102,70
2a Dose,CE,M,103,41
2a Dose,CE,M,104,37
2a Dose,CE,M,105,23
2a Dose,CE,M,106,21
2a Dose,CE,M,107,13
2a Dose,CE,M,108,10
2a Dose,CE,M,109,4
2a Dose,CE,M,110,2
2a Dose,CE,M,111,3
2a Dose,CE,M,114,1
2a Dose,CE,M,115,1
2a Dose,CE,M,121,26
2a Dose,DF,F,10,2
2a Dose,DF,F,16,1
2a Dose,DF,F,17,6
2a Dose,DF,F,18,100
2a Dose,DF,F,19,183
2a Dose,DF,F,20,274
2a Dose,DF,F,21,546
2a Dose,DF,F,22,820
2a Dose,DF,F,23,1288
2a Dose,DF,F,24,1561
2a Dose,DF,F,25,1777
2a Dose,DF,F,26,1816
2a Dose,DF,F,27,1842
2a Dose,DF,F,28,1774
2a Dose,DF,F,29,1745
2a Dose,DF,F,30,1796
2a Dose,DF,F,31,1878
2a Dose,DF,F,32,1908
2a Dose,DF,F,33,1945
2a Dose,DF,F,34,2142
2a Dose,DF,F,35,2052
2a Dose,DF,F,36,2060
2a Dose,DF,F,37,2132
2a Dose,DF,F,38,2390
2a Dose,DF,F,39,2466
2a Dose,DF,F,40,2368
2a Dose,DF,F,41,2225
2a Dose,DF,F,42,2139
2a Dose,DF,F,43,2072
2a Dose,DF,F,44,1840
2a Dose,DF,F,45,1797
2a Dose,DF,F,46,1764
2a Dose,DF,F,47,1653
2a Dose,DF,F,48,1535
2a Dose,DF,F,49,1504
2a Dose,DF,F,50,1476
2a Dose,DF,F,51,1320
2a Dose,DF,F,52,1271
2a Dose,DF,F,53,1186
2a Dose,DF,F,54,1119
2a Dose,DF,F,55,1014
2a Dose,DF,F,56,977
2a Dose,DF,F,57,854
2a Dose,DF,F,58,723
2a Dose,DF,F,59,667
2a Dose,DF,F,60,781
2a Dose,DF,F,61,728
2a Dose,DF,F,62,938
2a Dose,DF,F,63,1080
2a Dose,DF,F,64,2359
2a Dose,DF,F,65,2798
2a Dose,DF,F,66,4493
2a Dose,DF,F,67,8537
2a Dose,DF,F,68,8461
2a Dose,DF,F,69,8145
2a Dose,DF,F,70,7954
2a Dose,DF,F,71,7451
2a Dose,DF,F,72,6895
2a Dose,DF,F,73,6519
2a Dose,DF,F,74,5871
2a Dose,DF,F,75,5067
2a Dose,DF,F,76,4498
2a Dose,DF,F,77,4794
2a Dose,DF,F,78,4215
2a Dose,DF,F,79,4030
2a Dose,DF,F,80,3394
2a Dose,DF,F,81,3692
2a Dose,DF,F,82,2907
2a Dose,DF,F,83,2584
2a Dose,DF,F,84,2370
2a Dose,DF,F,85,2203
2a Dose,DF,F,86,1770
2a Dose,DF,F,87,1341
2a Dose,DF,F,88,1342
2a Dose,DF,F,89,1212
2a Dose,DF,F,90,1047
2a Dose,DF,F,91,849
2a Dose,DF,F,92,646
2a Dose,DF,F,93,490
2a Dose,DF,F,94,472
2a Dose,DF,F,95,345
2a Dose,DF,F,96,231
2a Dose,DF,F,97,156
2a Dose,DF,F,98,124
2a Dose,DF,F,99,83
2a Dose,DF,F,100,64
2a Dose,DF,F,101,36
2a Dose,DF,F,102,21
2a Dose,DF,F,103,17
2a Dose,DF,F,104,11
2a Dose,DF,F,105,7
2a Dose,DF,F,106,5
2a Dose,DF,F,107,6
2a Dose,DF,F,108,1
2a Dose,DF,F,109,2
2a Dose,DF,F,110,1
2a Dose,DF,F,115,1
2a Dose,DF,F,121,2
2a Dose,DF,M,14,1
2a Dose,DF,M,15,3
2a Dose,DF,M,17,4
2a Dose,DF,M,18,54
2a Dose,DF,M,19,102
2a Dose,DF,M,20,160
2a Dose,DF,M,21,283
2a Dose,DF,M,22,376
2a Dose,DF,M,23,529
2a Dose,DF,M,24,726
2a Dose,DF,M,25,814
2a Dose,DF,M,26,819
2a Dose,DF,M,27,894
2a Dose,DF,M,28,851
2a Dose,DF,M,29,884
2a Dose,DF,M,30,903
2a Dose,DF,M,31,920
2a Dose,DF,M,32,994
2a Dose,DF,M,33,971
2a Dose,DF,M,34,1086
2a Dose,DF,M,35,1062
2a Dose,DF,M,36,1016
2a Dose,DF,M,37,1066
2a Dose,DF,M,38,1168
2a Dose,DF,M,39,1256
2a Dose,DF,M,40,1199
2a Dose,DF,M,41,1222
2a Dose,DF,M,42,1176
2a Dose,DF,M,43,1134
2a Dose,DF,M,44,1063
2a Dose,DF,M,45,1083
2a Dose,DF,M,46,1132
2a Dose,DF,M,47,1124
2a Dose,DF,M,48,1175
2a Dose,DF,M,49,1228
2a Dose,DF,M,50,1108
2a Dose,DF,M,51,1051
2a Dose,DF,M,52,880
2a Dose,DF,M,53,770
2a Dose,DF,M,54,768
2a Dose,DF,M,55,737
2a Dose,DF,M,56,677
2a Dose,DF,M,57,613
2a Dose,DF,M,58,479
2a Dose,DF,M,59,493
2a Dose,DF,M,60,596
2a Dose,DF,M,61,559
2a Dose,DF,M,62,731
2a Dose,DF,M,63,829
2a Dose,DF,M,64,1836
2a Dose,DF,M,65,2236
2a Dose,DF,M,66,3544
2a Dose,DF,M,67,6452
2a Dose,DF,M,68,6401
2a Dose,DF,M,69,6261
2a Dose,DF,M,70,5785
2a Dose,DF,M,71,5430
2a Dose,DF,M,72,5049
2a Dose,DF,M,73,4641
2a Dose,DF,M,74,4158
2a Dose,DF,M,75,3566
2a Dose,DF,M,76,3102
2a Dose,DF,M,77,3107
2a Dose,DF,M,78,2874
2a Dose,DF,M,79,3048
2a Dose,DF,M,80,2400
2a Dose,DF,M,81,2556
2a Dose,DF,M,82,2051
2a Dose,DF,M,83,1707
2a Dose,DF,M,84,1623
2a Dose,DF,M,85,1466
2a Dose,DF,M,86,1093
2a Dose,DF,M,87,856
2a Dose,DF,M,88,770
2a Dose,DF,M,89,640
2a Dose,DF,M,90,536
2a Dose,DF,M,91,464
2a Dose,DF,M,92,336
2a Dose,DF,M,93,274
2a Dose,DF,M,94,163
2a Dose,DF,M,95,155
2a Dose,DF,M,96,105
2a Dose,DF,M,97,82
2a Dose,DF,M,98,39
2a Dose,DF,M,99,29
2a Dose,DF,M,100,25
2a Dose,DF,M,101,16
2a Dose,DF,M,102,9
2a Dose,DF,M,103,8
2a Dose,DF,M,104,5
2a Dose,DF,M,105,3
2a Dose,DF,M,108,1
2a Dose,DF,M,111,2
2a Dose,DF,M,121,4
2a Dose,ES,F,2,1
2a Dose,ES,F,9,1
2a Dose,ES,F,12,1
2a Dose,ES,F,13,1
2a Dose,ES,F,15,1
2a Dose,ES,F,16,4
2a Dose,ES,F,17,14
2a Dose,ES,F,18,279
2a Dose,ES,F,19,647
2a Dose,ES,F,20,1168
2a Dose,ES,F,21,1574
2a Dose,ES,F,22,1984
2a Dose,ES,F,23,2235
2a Dose,ES,F,24,2287
2a Dose,ES,F,25,2252
2a Dose,ES,F,26,2221
2a Dose,ES,F,27,2328
2a Dose,ES,F,28,2219
2a Dose,ES,F,29,2315
2a Dose,ES,F,30,2341
2a Dose,ES,F,31,2492
2a Dose,ES,F,32,2763
2a Dose,ES,F,33,2743
2a Dose,ES,F,34,2889
2a Dose,ES,F,35,2850
2a Dose,ES,F,36,2723
2a Dose,ES,F,37,2746
2a Dose,ES,F,38,3001
2a Dose,ES,F,39,3095
2a Dose,ES,F,40,2795
2a Dose,ES,F,41,2658
2a Dose,ES,F,42,2593
2a Dose,ES,F,43,2480
2a Dose,ES,F,44,2325
2a Dose,ES,F,45,2059
2a Dose,ES,F,46,1902
2a Dose,ES,F,47,1779
2a Dose,ES,F,48,1784
2a Dose,ES,F,49,1740
2a Dose,ES,F,50,1676
2a Dose,ES,F,51,1517
2a Dose,ES,F,52,1390
2a Dose,ES,F,53,1375
2a Dose,ES,F,54,1355
2a Dose,ES,F,55,1298
2a Dose,ES,F,56,1171
2a Dose,ES,F,57,1138
2a Dose,ES,F,58,908
2a Dose,ES,F,59,881
2a Dose,ES,F,60,3564
2a Dose,ES,F,61,4242
2a Dose,ES,F,62,4360
2a Dose,ES,F,63,5099
2a Dose,ES,F,64,5897
2a Dose,ES,F,65,12561
2a Dose,ES,F,66,13024
2a Dose,ES,F,67,12658
2a Dose,ES,F,68,11972
2a Dose,ES,F,69,11334
2a Dose,ES,F,70,11755
2a Dose,ES,F,71,10674
2a Dose,ES,F,72,9871
2a Dose,ES,F,73,9344
2a Dose,ES,F,74,8509
2a Dose,ES,F,75,7943
2a Dose,ES,F,76,7008
2a Dose,ES,F,77,6937
2a Dose,ES,F,78,6685
2a Dose,ES,F,79,5873
2a Dose,ES,F,80,5232
2a Dose,ES,F,81,5339
2a Dose,ES,F,82,4928
2a Dose,ES,F,83,4395
2a Dose,ES,F,84,4024
2a Dose,ES,F,85,4061
2a Dose,ES,F,86,3351
2a Dose,ES,F,87,2900
2a Dose,ES,F,88,2572
2a Dose,ES,F,89,2161
2a Dose,ES,F,90,2149
2a Dose,ES,F,91,1743
2a Dose,ES,F,92,1284
2a Dose,ES,F,93,1087
2a Dose,ES,F,94,827
2a Dose,ES,F,95,567
2a Dose,ES,F,96,437
2a Dose,ES,F,97,369
2a Dose,ES,F,98,250
2a Dose,ES,F,99,165
2a Dose,ES,F,100,152
2a Dose,ES,F,101,91
2a Dose,ES,F,102,68
2a Dose,ES,F,103,42
2a Dose,ES,F,104,32
2a Dose,ES,F,105,24
2a Dose,ES,F,106,16
2a Dose,ES,F,107,15
2a Dose,ES,F,108,6
2a Dose,ES,F,109,10
2a Dose,ES,F,110,9
2a Dose,ES,F,111,2
2a Dose,ES,F,112,1
2a Dose,ES,F,113,1
2a Dose,ES,F,114,1
2a Dose,ES,F,115,3
2a Dose,ES,F,121,3
2a Dose,ES,M,1,1
2a Dose,ES,M,16,3
2a Dose,ES,M,17,10
2a Dose,ES,M,18,150
2a Dose,ES,M,19,256
2a Dose,ES,M,20,451
2a Dose,ES,M,21,615
2a Dose,ES,M,22,707
2a Dose,ES,M,23,877
2a Dose,ES,M,24,873
2a Dose,ES,M,25,906
2a Dose,ES,M,26,827
2a Dose,ES,M,27,973
2a Dose,ES,M,28,949
2a Dose,ES,M,29,1006
2a Dose,ES,M,30,1033
2a Dose,ES,M,31,1152
2a Dose,ES,M,32,1149
2a Dose,ES,M,33,1161
2a Dose,ES,M,34,1250
2a Dose,ES,M,35,1175
2a Dose,ES,M,36,1222
2a Dose,ES,M,37,1182
2a Dose,ES,M,38,1202
2a Dose,ES,M,39,1161
2a Dose,ES,M,40,1120
2a Dose,ES,M,41,1118
2a Dose,ES,M,42,1033
2a Dose,ES,M,43,977
2a Dose,ES,M,44,930
2a Dose,ES,M,45,873
2a Dose,ES,M,46,950
2a Dose,ES,M,47,801
2a Dose,ES,M,48,849
2a Dose,ES,M,49,844
2a Dose,ES,M,50,818
2a Dose,ES,M,51,740
2a Dose,ES,M,52,759
2a Dose,ES,M,53,738
2a Dose,ES,M,54,680
2a Dose,ES,M,55,681
2a Dose,ES,M,56,673
2a Dose,ES,M,57,607
2a Dose,ES,M,58,567
2a Dose,ES,M,59,563
2a Dose,ES,M,60,2698
2a Dose,ES,M,61,3094
2a Dose,ES,M,62,3337
2a Dose,ES,M,63,4049
2a Dose,ES,M,64,4664
2a Dose,ES,M,65,10812
2a Dose,ES,M,66,11301
2a Dose,ES,M,67,10717
2a Dose,ES,M,68,10133
2a Dose,ES,M,69,9760
2a Dose,ES,M,70,9955
2a Dose,ES,M,71,8661
2a Dose,ES,M,72,8084
2a Dose,ES,M,73,7793
2a Dose,ES,M,74,6980
2a Dose,ES,M,75,6141
2a Dose,ES,M,76,5554
2a Dose,ES,M,77,5269
2a Dose,ES,M,78,4956
2a Dose,ES,M,79,4247
2a Dose,ES,M,80,3711
2a Dose,ES,M,81,3737
2a Dose,ES,M,82,3175
2a Dose,ES,M,83,2826
2a Dose,ES,M,84,2619
2a Dose,ES,M,85,2495
2a Dose,ES,M,86,2099
2a Dose,ES,M,87,1720
2a Dose,ES,M,88,1502
2a Dose,ES,M,89,1185
2a Dose,ES,M,90,1130
2a Dose,ES,M,91,895
2a Dose,ES,M,92,713
2a Dose,ES,M,93,528
2a Dose,ES,M,94,412
2a Dose,ES,M,95,270
2a Dose,ES,M,96,215
2a Dose,ES,M,97,147
2a Dose,ES,M,98,114
2a Dose,ES,M,99,57
2a Dose,ES,M,100,67
2a Dose,ES,M,101,26
2a Dose,ES,M,102,27
2a Dose,ES,M,103,12
2a Dose,ES,M,104,8
2a Dose,ES,M,105,8
2a Dose,ES,M,106,2
2a Dose,ES,M,107,3
2a Dose,ES,M,108,4
2a Dose,ES,M,109,2
2a Dose,ES,M,110,1
2a Dose,ES,M,111,1
2a Dose,ES,M,112,1
2a Dose,ES,M,121,3
2a Dose,GO,F,0,1
2a Dose,GO,F,4,1
2a Dose,GO,F,6,0
2a Dose,GO,F,7,0
2a Dose,GO,F,12,2
2a Dose,GO,F,14,2
